Date,Bitcoin,Gold,NASDAQ,Treasury Yield 10Years
9/9/2020,0.141708671,0.880148132,0.537475142,0.054618474
9/10/2020,0.143517219,0.890809112,0.516590479,0.049799197
9/11/2020,0.144082815,0.872404893,0.510376912,0.045515395
9/12/2020,0.14470052,0.872404893,0.510376912,0.045515395
9/13/2020,0.142927553,0.872404893,0.510376912,0.045515395
9/14/2020,0.148273961,0.889574683,0.529486217,0.04605087
9/15/2020,0.150012472,0.89316575,0.542062937,0.048192771
9/16/2020,0.152676889,0.897542363,0.528904691,0.050334672
9/17/2020,0.152288877,0.874873752,0.515714561,0.049531459
9/18/2020,0.152222936,0.888452474,0.504706278,0.052208835
9/19/2020,0.154465226,0.888452474,0.504706278,0.052208835
9/20/2020,0.152128392,0.888452474,0.504706278,0.052208835
9/21/2020,0.145001303,0.831332061,0.503343842,0.04605087
9/22/2020,0.146142218,0.828414319,0.520735032,0.044176707
9/23/2020,0.141766146,0.78498485,0.489624926,0.047389558
9/24/2020,0.149460215,0.794411402,0.493320633,0.044712182
9/25/2020,0.148451831,0.782515991,0.516023103,0.042838019
9/26/2020,0.149320332,0.782515991,0.516023103,0.042838019
9/27/2020,0.149687844,0.782515991,0.516023103,0.042838019
9/28/2020,0.14870539,0.79946134,0.535214276,0.043908969
9/29/2020,0.150726511,0.823588823,0.532177094,0.039089692
9/30/2020,0.149825924,0.815957805,0.539916742,0.047657296
10/1/2020,0.147354866,0.839411963,0.554876716,0.047657296
10/2/2020,0.146703908,0.830209853,0.53121453,0.052744311
10/3/2020,0.146304948,0.830209853,0.53121453,0.052744311
10/4/2020,0.148105447,0.830209853,0.53121453,0.052744311
10/5/2020,0.149958398,0.844013018,0.555439405,0.070414993
10/6/2020,0.147129589,0.831219841,0.538702052,0.065060241
10/7/2020,0.14809626,0.811581192,0.558460509,0.076572959
10/8/2020,0.151790229,0.817192234,0.563765265,0.071218206
10/9/2020,0.154017717,0.851868477,0.578721472,0.073895582
10/10/2020,0.1574899,0.851868477,0.578721472,0.073895582
10/11/2020,0.158804793,0.851868477,0.578721472,0.073895582
10/12/2020,0.161367801,0.855235103,0.606601534,0.074431058
10/13/2020,0.159429408,0.817080013,0.605438666,0.061044177
10/14/2020,0.159483421,0.831444282,0.596484329,0.059705489
10/15/2020,0.160469253,0.833576479,0.591322634,0.062115127
10/16/2020,0.15787561,0.830883178,0.587341724,0.065595716
10/17/2020,0.158414304,0.830883178,0.587341724,0.065595716
10/18/2020,0.160289733,0.830883178,0.587341724,0.065595716
10/19/2020,0.164162783,0.837167546,0.569212898,0.070147256
10/20/2020,0.166772462,0.84165638,0.572751577,0.07978581
10/21/2020,0.180357828,0.857591741,0.569759601,0.084872825
10/22/2020,0.18248695,0.831219841,0.571765493,0.093440428
10/23/2020,0.181972611,0.832229828,0.575742635,0.091566265
10/24/2020,0.184615612,0.832229828,0.575742635,0.091566265
10/25/2020,0.183464401,0.832229828,0.575742635,0.091566265
10/26/2020,0.18412429,0.833015374,0.557928049,0.08085676
10/27/2020,0.192792935,0.839860846,0.564740876,0.074698795
10/28/2020,0.187059466,0.803276849,0.52461432,0.075502008
10/29/2020,0.189553854,0.791381439,0.541617857,0.089959839
10/30/2020,0.191180453,0.804623499,0.515837776,0.09665328
10/31/2020,0.194691094,0.804623499,0.515837776,0.09665328
11/1/2020,0.194034027,0.804623499,0.515837776,0.09665328
11/2/2020,0.191239851,0.81921221,0.520167748,0.093708166
11/3/2020,0.197226032,0.839524184,0.539263823,0.102543507
11/4/2020,0.199972084,0.823925485,0.57974137,0.072021419
11/5/2020,0.221624448,0.880821457,0.607981796,0.07416332
11/6/2020,0.221415314,0.886432499,0.608386447,0.085943775
11/7/2020,0.210453543,0.886432499,0.608386447,0.085943775
11/8/2020,0.220122983,0.886432499,0.608386447,0.085943775
11/9/2020,0.21791826,0.777466053,0.591314181,0.122891566
11/10/2020,0.217298205,0.802379082,0.576267653,0.126639893
11/11/2020,0.223443477,0.785882617,0.598149611,0.122891566
11/12/2020,0.232052733,0.799236898,0.590919912,0.10334672
11/13/2020,0.232673557,0.81393783,0.602182251,0.105488621
11/14/2020,0.228935378,0.81393783,0.602182251,0.105488621
11/15/2020,0.227250203,0.81393783,0.602182251,0.105488621
11/16/2020,0.238637154,0.815733363,0.611105532,0.10896921
11/17/2020,0.252551023,0.812591179,0.608773089,0.099866131
11/18/2020,0.254925661,0.800246886,0.599576917,0.102543507
11/19/2020,0.255121571,0.7863315,0.609278352,0.095046854
11/20/2020,0.267162824,0.799236898,0.604598399,0.088353414
11/21/2020,0.267476025,0.799236898,0.604598399,0.088353414
11/22/2020,0.263400055,0.799236898,0.604598399,0.088353414
11/23/2020,0.263312002,0.760184042,0.607012708,0.095850067
11/24/2020,0.27444171,0.723151161,0.621705488,0.102543507
11/25/2020,0.268821874,0.724161149,0.627125925,0.101472557
11/26/2020,0.245142893,0.724161149,0.627125925,0.101472557
11/27/2020,0.244510725,0.697452587,0.637611946,0.091834003
11/28/2020,0.253629182,0.697452587,0.637611946,0.091834003
11/29/2020,0.260517561,0.697452587,0.637611946,0.091834003
11/30/2020,0.282203018,0.690494894,0.63694304,0.092369478
12/1/2020,0.269883088,0.733587701,0.651655575,0.116465863
12/2/2020,0.275843537,0.746605319,0.651115488,0.12021419
12/3/2020,0.27950143,0.759061834,0.653732032,0.112717537
12/4/2020,0.268337436,0.758051846,0.661922456,0.12583668
12/5/2020,0.275141925,0.758051846,0.661922456,0.12583668
12/6/2020,0.278000024,0.758051846,0.661922456,0.12583668
12/7/2020,0.275701899,0.787117046,0.667165008,0.114859438
12/8/2020,0.262668534,0.797216923,0.673075546,0.110843373
12/9/2020,0.266153692,0.756592975,0.6501351,0.118340027
12/10/2020,0.261827785,0.755470766,0.656425757,0.109504685
12/11/2020,0.25874212,0.762428459,0.653796993,0.105488621
12/12/2020,0.269892948,0.762428459,0.653796993,0.105488621
12/13/2020,0.274964521,0.762428459,0.653796993,0.105488621
12/14/2020,0.276525582,0.749971945,0.65964643,0.105220884
12/15/2020,0.279077372,0.776456066,0.67423189,0.11352075
12/16/2020,0.307428149,0.780720458,0.68017174,0.112717537
12/17/2020,0.329805512,0.815621142,0.690197705,0.115394913
12/18/2020,0.33478835,0.81393783,0.689340531,0.12021419
12/19/2020,0.345746301,0.81393783,0.689340531,0.12021419
12/20/2020,0.339869041,0.81393783,0.689340531,0.12021419
12/21/2020,0.329774368,0.806643474,0.688106087,0.118340027
12/22/2020,0.344446635,0.792503647,0.694259472,0.112182062
12/23/2020,0.336336272,0.801593536,0.690796137,0.122088353
12/24/2020,0.343741748,0.80742902,0.693959383,0.114859438
12/25/2020,0.357648821,0.80742902,0.693959383,0.114859438
12/26/2020,0.384183809,0.80742902,0.693959383,0.114859438
12/27/2020,0.381717194,0.80742902,0.693959383,0.114859438
12/28/2020,0.393882557,0.804399057,0.702868514,0.116198126
12/29/2020,0.398039355,0.807204579,0.698239371,0.116733601
12/30/2020,0.420176462,0.819885535,0.700100455,0.114323963
12/31/2020,0.422583538,0.822242173,0.701820407,0.111914324
1/1/2021,0.428159781,0.822242173,0.701820407,0.111914324
1/2/2021,0.469380836,0.822242173,0.701820407,0.111914324
1/3/2021,0.479184184,0.822242173,0.701820407,0.111914324
1/4/2021,0.46705479,0.880148132,0.683959697,0.111914324
1/5/2021,0.497306981,0.8891258,0.695298206,0.122088353
1/6/2021,0.539708155,0.83772865,0.687943363,0.145381526
1/7/2021,0.577838313,0.843788576,0.718680976,0.153145917
1/8/2021,0.599197621,0.756031871,0.731335797,0.162248996
1/9/2021,0.591066587,0.756031871,0.731335797,0.162248996
1/10/2021,0.562647163,0.756031871,0.731335797,0.162248996
1/11/2021,0.520877103,0.773426103,0.715759474,0.169477912
1/12/2021,0.49626686,0.765907306,0.719146638,0.171084337
1/13/2021,0.547074554,0.777914937,0.724464533,0.157697456
1/14/2021,0.57508765,0.774211649,0.722929908,0.168674699
1/15/2021,0.539723149,0.75064527,0.712190749,0.160107095
1/16/2021,0.530032538,0.75064527,0.712190749,0.160107095
1/17/2021,0.524240258,0.75064527,0.712190749,0.160107095
1/18/2021,0.536799165,0.75064527,0.712190749,0.160107095
1/19/2021,0.528410528,0.762091797,0.730884102,0.158768407
1/20/2021,0.520594047,0.791718101,0.755353569,0.158232932
1/21/2021,0.449893075,0.791044776,0.762284098,0.163319946
1/22/2021,0.482534119,0.780271574,0.76342721,0.158500669
1/23/2021,0.468488099,0.780271574,0.76342721,0.158500669
1/24/2021,0.471808031,0.780271574,0.76342721,0.158500669
1/25/2021,0.472961138,0.779373808,0.77217086,0.144846051
1/26/2021,0.476007393,0.774660532,0.771236505,0.144846051
1/27/2021,0.444006612,0.768151723,0.737792027,0.137884873
1/28/2021,0.489426456,0.760296263,0.744054569,0.14939759
1/29/2021,0.50215745,0.770845023,0.718982994,0.159036145
1/30/2021,0.501455747,0.770845023,0.718982994,0.159036145
1/31/2021,0.484160047,0.770845023,0.718982994,0.159036145
2/1/2021,0.490490709,0.785994838,0.750285962,0.154752343
2/2/2021,0.520033149,0.75199192,0.769987084,0.162248996
2/3/2021,0.549406234,0.753899675,0.769776305,0.169210174
2/4/2021,0.54123086,0.705308046,0.785507818,0.171352075
2/5/2021,0.559471005,0.729996633,0.792899323,0.179651941
2/6/2021,0.576265726,0.729996633,0.792899323,0.179651941
2/7/2021,0.570837155,0.729996633,0.792899323,0.179651941
2/8/2021,0.680031996,0.753563012,0.805256812,0.176974565
2/9/2021,0.684293779,0.757378521,0.807144267,0.176171352
2/10/2021,0.660892949,0.763326226,0.803835202,0.169745649
2/11/2021,0.70567792,0.745707552,0.808844372,0.17643909
2/12/2021,0.69962184,0.742004264,0.815402317,0.18768407
2/13/2021,0.693642812,0.742004264,0.815402317,0.18768407
2/14/2021,0.717775094,0.742004264,0.815402317,0.18768407
2/15/2021,0.706212823,0.742004264,0.815402317,0.18768407
2/16/2021,0.725000544,0.714622377,0.810888946,0.214190094
2/17/2021,0.769156513,0.685332735,0.80317282,0.214725569
2/18/2021,0.762131249,0.687913814,0.79375181,0.210977242
2/19/2021,0.825140612,0.690607115,0.794607974,0.226506024
2/20/2021,0.828305604,0.690607115,0.794607974,0.226506024
2/21/2021,0.849872352,0.690607115,0.794607974,0.226506024
2/22/2021,0.799974601,0.725283358,0.762485413,0.233199465
2/23/2021,0.719379198,0.722702278,0.756101586,0.231057564
2/24/2021,0.732568578,0.71372461,0.768593591,0.238286479
2/25/2021,0.693468166,0.689036023,0.723568769,0.272824632
2/26/2021,0.682177502,0.637077769,0.73042965,0.25729585
2/27/2021,0.67991203,0.637077769,0.73042965,0.25729585
2/28/2021,0.664180702,0.637077769,0.73042965,0.25729585
3/1/2021,0.731459236,0.630793401,0.767733661,0.253547523
3/2/2021,0.712709862,0.642688812,0.746089679,0.245247657
3/3/2021,0.745039332,0.6227135,0.712120183,0.259973226
3/4/2021,0.715437525,0.605768152,0.686313731,0.281392236
3/5/2021,0.720919535,0.603299293,0.704819,0.282463186
3/6/2021,0.720696103,0.603299293,0.704819,0.282463186
3/7/2021,0.755047699,0.603299293,0.704819,0.282463186
3/8/2021,0.770616553,0.58051846,0.675558585,0.293708166
3/9/2021,0.809209625,0.624172371,0.719277478,0.280321285
3/10/2021,0.826943538,0.629671193,0.718807958,0.273360107
3/11/2021,0.853842753,0.63056896,0.749841893,0.27523427
3/12/2021,0.846760246,0.627426776,0.742426866,0.304149933
3/13/2021,0.905317666,0.627426776,0.742426866,0.304149933
3/14/2021,0.876259503,0.627426776,0.742426866,0.304149933
3/15/2021,0.825426087,0.637975536,0.755585021,0.29665328
3/16/2021,0.838866923,0.63988329,0.756700937,0.300401606
3/17/2021,0.869800008,0.635618898,0.76174686,0.305756359
3/18/2021,0.854648239,0.641678824,0.723262064,0.329585007
3/19/2021,0.861950815,0.652003142,0.73258338,0.330120482
3/20/2021,0.861456567,0.652003142,0.73258338,0.330120482
3/21/2021,0.849624967,0.652003142,0.73258338,0.330120482
3/22/2021,0.804793151,0.647963192,0.747853827,0.317269076
3/23/2021,0.807934374,0.63326226,0.733755712,0.304953146
3/24/2021,0.778518166,0.64246437,0.708746159,0.298527443
3/25/2021,0.762496058,0.633486702,0.71023181,0.298527443
3/26/2021,0.813898954,0.641678824,0.725384738,0.310843373
3/27/2021,0.826418923,0.641678824,0.725384738,0.310843373
3/28/2021,0.826078073,0.641678824,0.725384738,0.310843373
3/29/2021,0.853020415,0.619122433,0.71794426,0.327175368
3/30/2021,0.870500718,0.587476153,0.716602497,0.328514056
3/31/2021,0.870517781,0.621030187,0.73555937,0.333868809
4/1/2021,0.873167545,0.635282235,0.757504451,0.315930388
4/2/2021,0.877487194,0.635282235,0.757504451,0.315930388
4/3/2021,0.850829777,0.635282235,0.757504451,0.315930388
4/4/2021,0.868118041,0.635282235,0.757504451,0.315930388
4/5/2021,0.872599652,0.63584334,0.77871934,0.326907631
4/6/2021,0.859640642,0.652115363,0.77804097,0.309772423
4/7/2021,0.827548254,0.650544271,0.777143368,0.30896921
4/8/2021,0.861610948,0.669285153,0.790359869,0.30334672
4/9/2021,0.86042886,0.654135338,0.797028899,0.312449799
4/10/2021,0.883609783,0.654135338,0.797028899,0.312449799
4/11/2021,0.889774407,0.654135338,0.797028899,0.312449799
4/12/2021,0.885110276,0.640556615,0.792306588,0.314859438
4/13/2021,0.939161124,0.657389743,0.806052792,0.300937082
4/14/2021,0.933265519,0.644708787,0.793044222,0.304953146
4/15/2021,0.936324626,0.678936146,0.810066596,0.276037483
4/16/2021,0.910254175,0.694198182,0.811344316,0.287550201
4/17/2021,0.896944088,0.694198182,0.811344316,0.287550201
4/18/2021,0.830052364,0.694198182,0.811344316,0.287550201
4/19/2021,0.822687119,0.68342498,0.798400616,0.295046854
4/20/2021,0.833898012,0.692290428,0.786310322,0.284605087
4/21/2021,0.795464416,0.709123555,0.801736051,0.285140562
4/22/2021,0.763366112,0.696667041,0.789334366,0.282463186
4/23/2021,0.753355173,0.691953765,0.808001348,0.285943775
4/24/2021,0.737742103,0.691953765,0.808001348,0.285943775
4/25/2021,0.722071651,0.691953765,0.808001348,0.285943775
4/26/2021,0.797196238,0.694422624,0.819477314,0.286746988
4/27/2021,0.812338883,0.693075974,0.814908355,0.300669344
4/28/2021,0.809218415,0.687689373,0.811221102,0.300133869
4/29/2021,0.790209372,0.681966109,0.814186709,0.305488621
4/30/2021,0.853020078,0.681068342,0.802908382,0.303078983
5/1/2021,0.854186037,0.681068342,0.802908382,0.303078983
5/2/2021,0.836264344,0.681068342,0.802908382,0.303078983
5/3/2021,0.844786903,0.708113568,0.796551844,0.29665328
5/4/2021,0.786891902,0.690607115,0.771936559,0.292637216
5/5/2021,0.848136474,0.699921445,0.767130542,0.290495315
5/6/2021,0.832752344,0.735158793,0.771874446,0.284337349
5/7/2021,0.847124271,0.752665245,0.783108577,0.288621151
5/8/2021,0.868795091,0.752665245,0.783108577,0.288621151
5/9/2021,0.860238906,0.752665245,0.783108577,0.288621151
5/10/2021,0.824716349,0.75984738,0.750142073,0.295314592
5/11/2021,0.837364758,0.758051846,0.748972499,0.301204819
5/12/2021,0.724261839,0.743126473,0.715312556,0.32021419
5/13/2021,0.732731154,0.744473123,0.724091948,0.312985274
5/14/2021,0.735191763,0.760296263,0.752787836,0.304149933
5/15/2021,0.688472342,0.760296263,0.752787836,0.304149933
5/16/2021,0.683918781,0.760296263,0.752787836,0.304149933
5/17/2021,0.640220809,0.793513635,0.747995878,0.305488621
5/18/2021,0.630816419,0.793850297,0.740900695,0.306024096
5/19/2021,0.5423744,0.809000112,0.740533807,0.317001339
5/20/2021,0.598974943,0.809561216,0.762738549,0.303882195
5/21/2021,0.546899844,0.803837953,0.756646358,0.30334672
5/22/2021,0.550372574,0.803837953,0.756646358,0.30334672
5/23/2021,0.508957903,0.803837953,0.756646358,0.30334672
5/24/2021,0.567880641,0.8127034,0.774539964,0.296921017
5/25/2021,0.56333267,0.827853215,0.774163612,0.285140562
5/26/2021,0.576687751,0.831444282,0.781768744,0.287817938
5/27/2021,0.563852885,0.825159915,0.781606938,0.297456493
5/28/2021,0.52283776,0.832790933,0.782779269,0.289692102
5/29/2021,0.506644417,0.832790933,0.782779269,0.289692102
5/30/2021,0.522546138,0.832790933,0.782779269,0.289692102
5/31/2021,0.547321515,0.832790933,0.782779269,0.289692102
6/1/2021,0.53762039,0.833239816,0.781625775,0.298795181
6/2/2021,0.550949742,0.838401975,0.783493382,0.292369478
6/3/2021,0.575408629,0.797665806,0.770149809,0.301472557
6/4/2021,0.540756843,0.818538885,0.788965548,0.284069612
6/5/2021,0.520657049,0.818538885,0.788965548,0.284069612
6/6/2021,0.525304801,0.818538885,0.788965548,0.284069612
6/7/2021,0.490843027,0.826394344,0.79529103,0.28647925
6/8/2021,0.489524307,0.821232185,0.799354726,0.275502008
6/9/2021,0.547505195,0.822354393,0.798116515,0.265060241
6/10/2021,0.537885027,0.823476602,0.808332585,0.257028112
6/11/2021,0.54734466,0.804623499,0.812951345,0.257831325
6/12/2021,0.52066541,0.804623499,0.812951345,0.257831325
6/13/2021,0.573748102,0.804623499,0.812951345,0.257831325
6/14/2021,0.590526549,0.789585905,0.822804203,0.268273092
6/15/2021,0.593338254,0.778924924,0.813275048,0.267737617
6/16/2021,0.562506777,0.784535967,0.810153149,0.28647925
6/17/2021,0.558111461,0.688362698,0.821600815,0.270950469
6/18/2021,0.524179872,0.681741668,0.80927815,0.254618474
6/19/2021,0.52161395,0.681741668,0.80927815,0.254618474
6/20/2021,0.522848092,0.681741668,0.80927815,0.254618474
6/21/2021,0.462634609,0.697340366,0.81973137,0.263721553
6/22/2021,0.475046311,0.691168219,0.830249367,0.260508701
6/23/2021,0.493273382,0.69790147,0.831986318,0.264524766
6/24/2021,0.507338661,0.690382673,0.841205001,0.264524766
6/25/2021,0.462051974,0.691504882,0.840328073,0.277643909
6/26/2021,0.470264359,0.691504882,0.840328073,0.277643909
6/27/2021,0.507147143,0.691504882,0.840328073,0.277643909
6/28/2021,0.503923423,0.694871507,0.853511679,0.262115127
6/29/2021,0.525385652,0.676018404,0.856129234,0.262650602
6/30/2021,0.513004278,0.684996072,0.853835382,0.252744311
7/1/2021,0.491013861,0.690719336,0.855569392,0.262650602
7/2/2021,0.495878892,0.698238133,0.866572989,0.249531459
7/3/2021,0.50743018,0.698238133,0.866572989,0.249531459
7/4/2021,0.516701627,0.698238133,0.866572989,0.249531459
7/5/2021,0.493617353,0.698238133,0.866572989,0.249531459
7/6/2021,0.500941769,0.710470205,0.868860225,0.233199465
7/7/2021,0.495254214,0.719447873,0.868993823,0.220080321
7/8/2021,0.480611785,0.717315677,0.859088316,0.21124498
7/9/2021,0.494396039,0.728986646,0.872461935,0.229451138
7/10/2021,0.490241314,0.728986646,0.872461935,0.229451138
7/11/2021,0.501016535,0.728986646,0.872461935,0.229451138
7/12/2021,0.484781262,0.723936707,0.875408797,0.231325301
7/13/2021,0.477986405,0.728313321,0.870178466,0.245247657
7/14/2021,0.479787939,0.745034227,0.867101775,0.229451138
7/15/2021,0.464192314,0.749635282,0.857521716,0.213654618
7/16/2021,0.458814294,0.734036584,0.846617903,0.214457831
7/17/2021,0.460484165,0.734036584,0.846617903,0.214457831
7/18/2021,0.464433053,0.734036584,0.846617903,0.214457831
7/19/2021,0.449775289,0.727527775,0.832292103,0.182597055
7/20/2021,0.434645808,0.729996633,0.853358326,0.190093708
7/21/2021,0.469132671,0.721018965,0.865878632,0.209103079
7/22/2021,0.472163302,0.723375603,0.870832304,0.205087015
7/23/2021,0.491155096,0.719335653,0.885170416,0.210709505
7/24/2021,0.501798982,0.719335653,0.885170416,0.210709505
7/25/2021,0.51763602,0.719335653,0.885170416,0.210709505
7/26/2021,0.547391581,0.71630569,0.885520397,0.208032129
7/27/2021,0.578375806,0.717203456,0.868572357,0.196787149
7/28/2021,0.587194097,0.717203456,0.878169322,0.204016064
7/29/2021,0.587381469,0.752777466,0.879644591,0.206157965
7/30/2021,0.620727146,0.731904388,0.869710784,0.198125837
7/31/2021,0.611603617,0.731904388,0.869710784,0.198125837
8/1/2021,0.586879518,0.731904388,0.869710784,0.198125837
8/2/2021,0.575306505,0.738076535,0.87050024,0.180722892
8/3/2021,0.559600895,0.729098867,0.878047945,0.181258367
8/4/2021,0.583474904,0.72954775,0.879858217,0.183400268
8/5/2021,0.600274797,0.723487824,0.890639734,0.192235609
8/6/2021,0.629425444,0.67287622,0.885054644,0.211780455
8/7/2021,0.655467154,0.67287622,0.885054644,0.211780455
8/8/2021,0.644122739,0.67287622,0.885054644,0.211780455
8/9/2021,0.682561406,0.631803389,0.887352263,0.219009371
8/10/2021,0.670877311,0.637863315,0.880569481,0.225702811
8/11/2021,0.671006152,0.662103019,0.878410146,0.222222222
8/12/2021,0.653557977,0.660531927,0.883219931,0.232396252
8/13/2021,0.703940959,0.68993379,0.883844732,0.213654618
8/14/2021,0.69351447,0.68993379,0.883844732,0.213654618
8/15/2021,0.692766727,0.68993379,0.883844732,0.213654618
8/16/2021,0.67715758,0.703063629,0.881102953,0.202945114
8/17/2021,0.657556672,0.700931433,0.868158334,0.203212851
8/18/2021,0.659141229,0.697115924,0.855901548,0.207228916
8/19/2021,0.687834396,0.695544832,0.857395653,0.19892905
8/20/2021,0.727086285,0.696442599,0.873660638,0.203748327
8/21/2021,0.720592926,0.696442599,0.873660638,0.203748327
8/22/2021,0.726823937,0.696442599,0.873660638,0.203748327
8/23/2021,0.73018517,0.721355628,0.895111757,0.202409639
8/24/2021,0.702635317,0.724048928,0.902370583,0.211780455
8/25/2021,0.721420856,0.7045225,0.904446213,0.225702811
8/26/2021,0.691197807,0.709011334,0.895408998,0.225702811
8/27/2021,0.722886402,0.736393222,0.912692043,0.217670683
8/28/2021,0.720546685,0.736393222,0.912692043,0.217670683
8/29/2021,0.719460136,0.736393222,0.912692043,0.217670683
8/30/2021,0.692886211,0.727864437,0.925524657,0.210441767
8/31/2021,0.694558687,0.734597688,0.924899027,0.215528782
9/1/2021,0.71971761,0.732465492,0.929616561,0.214993307
9/2/2021,0.726914807,0.727527775,0.931667659,0.212851406
9/3/2021,0.737360399,0.752440804,0.934710447,0.220348059
9/4/2021,0.736151404,0.752440804,0.934710447,0.220348059
9/5/2021,0.763233454,0.752440804,0.934710447,0.220348059
9/6/2021,0.776411122,0.752440804,0.934710447,0.220348059
9/7/2021,0.689235086,0.713163506,0.935727589,0.233199465
9/8/2021,0.678458769,0.707328022,0.927476981,0.22356091
9/9/2021,0.682951026,0.714846819,0.92386498,0.214190094
9/10/2021,0.660379776,0.706093592,0.911373893,0.225435074
9/11/2021,0.665134279,0.706093592,0.911373893,0.225435074
9/12/2021,0.678037758,0.706093592,0.911373893,0.225435074
9/13/2021,0.661565037,0.708786893,0.910441468,0.220883534
9/14/2021,0.693447815,0.723038941,0.904060398,0.208299866
9/15/2021,0.709675808,0.709235776,0.915705703,0.215528782
9/16/2021,0.703791782,0.666816294,0.917624123,0.222757697
9/17/2021,0.696068397,0.66098081,0.90464468,0.233199465
9/18/2021,0.71120326,0.66098081,0.90464468,0.233199465
9/19/2021,0.695959057,0.66098081,0.90464468,0.233199465
9/20/2021,0.629834245,0.674896196,0.873589152,0.21686747
9/21/2021,0.597641475,0.690831557,0.876647009,0.220883534
9/22/2021,0.640774762,0.691617102,0.890802459,0.224096386
9/23/2021,0.660547265,0.659073056,0.905422834,0.243908969
9/24/2021,0.629773595,0.661317473,0.904995672,0.25729585
9/25/2021,0.627929603,0.661317473,0.904995672,0.25729585
9/26/2021,0.635295268,0.661317473,0.904995672,0.25729585
9/27/2021,0.620729903,0.661654135,0.897682176,0.263721553
9/28/2021,0.602745117,0.645718775,0.85785571,0.277108434
9/29/2021,0.610677834,0.629671193,0.85463421,0.278982597
9/30/2021,0.644014606,0.66760184,0.848625724,0.275769746
10/1/2021,0.708786363,0.669509595,0.859739397,0.262382865
10/2/2021,0.702715688,0.669509595,0.859739397,0.262382865
10/3/2021,0.710029236,0.669509595,0.859739397,0.262382865
10/4/2021,0.723698384,0.679833913,0.830457389,0.26291834
10/5/2021,0.759661045,0.672427337,0.847237928,0.275769746
10/6/2021,0.817254828,0.673437325,0.853643439,0.274431058
10/7/2021,0.793965625,0.670519583,0.867955089,0.287014726
10/8/2021,0.796389099,0.668724049,0.860947471,0.296117805
10/9/2021,0.811367263,0.668724049,0.860947471,0.296117805
10/10/2021,0.80842299,0.668724049,0.860947471,0.296117805
10/11/2021,0.849046556,0.666816294,0.852165322,0.298527443
10/12/2021,0.827430256,0.670968466,0.850257193,0.289424364
10/13/2021,0.847793477,0.710694647,0.86020414,0.281124498
10/14/2021,0.846602081,0.714061273,0.883894533,0.273092369
10/15/2021,0.910571,0.680956122,0.890848583,0.288353414
10/16/2021,0.900063752,0.680956122,0.890848583,0.288353414
10/17/2021,0.909967118,0.680956122,0.890848583,0.288353414
10/18/2021,0.917041037,0.678262821,0.902559678,0.290495315
10/19/2021,0.95051827,0.683761643,0.912653452,0.304149933
10/20/2021,0.976433375,0.699921445,0.911956246,0.304417671
10/21/2021,0.919797405,0.696667041,0.920802438,0.315127175
10/22/2021,0.897070504,0.712714622,0.908994408,0.309504685
10/23/2021,0.907571514,0.712714622,0.908994408,0.309504685
10/24/2021,0.900642525,0.712714622,0.908994408,0.309504685
10/25/2021,0.932219383,0.724497812,0.921838323,0.304149933
10/26/2021,0.892152448,0.709572439,0.922685114,0.299866131
10/27/2021,0.863983108,0.715407923,0.922697334,0.275769746
10/28/2021,0.896020516,0.719560094,0.942670338,0.286211513
10/29/2021,0.920063788,0.698687016,0.947400092,0.283266399
10/30/2021,0.914986111,0.698687016,0.947400092,0.283266399
10/31/2021,0.906453675,0.698687016,0.947400092,0.283266399
11/1/2021,0.901744076,0.712265739,0.956576509,0.288085676
11/2/2021,0.935012888,0.705083605,0.961627118,0.281124498
11/3/2021,0.93117463,0.676916171,0.976867518,0.289156627
11/4/2021,0.908449104,0.709909101,0.988979405,0.274431058
11/5/2021,0.903559736,0.73616878,0.991922499,0.255421687
11/6/2021,0.909575803,0.73616878,0.991922499,0.255421687
11/7/2021,0.936518941,0.73616878,0.991922499,0.255421687
11/8/2021,1,0.748513074,0.992935874,0.267202142
11/9/2021,0.991091327,0.751655258,0.983920343,0.249799197
11/10/2021,0.961496685,0.771181686,0.959097127,0.284069612
11/11/2021,0.960818918,0.788688138,0.966771906,0.284069612
11/12/2021,0.948930445,0.793962518,0.981513567,0.289959839
11/13/2021,0.953625632,0.793962518,0.981513567,0.289959839
11/14/2021,0.968557895,0.793962518,0.981513567,0.289959839
11/15/2021,0.939975832,0.791942543,0.980844569,0.300937082
11/16/2021,0.889119841,0.777914937,0.992136127,0.303882195
11/17/2021,0.892215628,0.795982494,0.987216267,0.295850067
11/18/2021,0.840921675,0.78621928,0.994003735,0.291834003
11/19/2021,0.858550906,0.775221636,1,0.277643909
11/20/2021,0.882171849,0.775221636,1,0.277643909
11/21/2021,0.867697618,0.775221636,1,0.277643909
11/22/2021,0.831146889,0.724497812,0.980930204,0.301472557
11/23/2021,0.85030852,0.69924812,0.973438915,0.312717537
11/24/2021,0.831014229,0.699921445,0.980033613,0.306827309
11/25/2021,0.845900682,0.699921445,0.980033613,0.306827309
11/26/2021,0.790428801,0.701268096,0.946766928,0.263186078
11/27/2021,0.809074296,0.701268096,0.946766928,0.263186078
11/28/2021,0.845508086,0.701268096,0.946766928,0.263186078
11/29/2021,0.853864361,0.69790147,0.974162492,0.276037483
11/30/2021,0.841869274,0.688138256,0.951097819,0.252744311
12/1/2021,0.845229171,0.697115924,0.924410672,0.250334672
12/2/2021,0.833969659,0.673661766,0.936385285,0.254082999
12/3/2021,0.790855256,0.697564808,0.908549328,0.225970549
