time,price
12/26/2019,7238.967025
12/27/2019,7290.088518
12/28/2019,7317.990034
12/29/2019,7422.652589
12/30/2019,7292.995078
12/31/2019,7193.598978
1/1/2020,7200.174393
1/2/2020,6985.470001
1/3/2020,7344.884183
1/4/2020,7410.656566
1/5/2020,7411.317327
1/6/2020,7769.219039
1/7/2020,8163.692239
1/8/2020,8079.862777
1/9/2020,7879.071524
1/10/2020,8166.55414
1/11/2020,8037.537389
1/12/2020,8192.494005
1/13/2020,8144.194517
1/14/2020,8827.764426
1/15/2020,8807.010275
1/16/2020,8723.785766
1/17/2020,8929.037678
1/18/2020,8942.808903
1/19/2020,8706.24513
1/20/2020,8657.642939
1/21/2020,8745.894788
1/22/2020,8680.876042
1/23/2020,8406.516068
1/24/2020,8445.434282
1/25/2020,8367.847773
1/26/2020,8596.829833
1/27/2020,8909.819178
1/28/2020,9358.590317
1/29/2020,9316.629504
1/30/2020,9508.993595
1/31/2020,9350.529365
2/1/2020,9392.875368
2/2/2020,9344.365293
2/3/2020,9293.521089
2/4/2020,9180.962967
2/5/2020,9613.424289
2/6/2020,9729.802231
2/7/2020,9795.943773
2/8/2020,9865.119469
2/9/2020,10116.67376
2/10/2020,9856.611494
2/11/2020,10208.23626
2/12/2020,10326.05452
2/13/2020,10214.37946
2/14/2020,10312.11609
2/15/2020,9889.424628
2/16/2020,9934.43339
2/17/2020,9690.142618
2/18/2020,10141.99637
2/19/2020,9633.386885
2/20/2020,9608.475903
2/21/2020,9686.441198
2/22/2020,9663.181829
2/23/2020,9924.515228
2/24/2020,9650.174807
2/25/2020,9341.705169
2/26/2020,8820.5222
2/27/2020,8784.493849
2/28/2020,8672.45535
2/29/2020,8599.50862
3/1/2020,8562.45405
3/2/2020,8869.670311
3/3/2020,8787.786456
3/4/2020,8755.245895
3/5/2020,9078.762792
3/6/2020,9122.545573
3/7/2020,8909.953652
3/8/2020,8108.116291
3/9/2020,7923.644703
3/10/2020,7909.729393
3/11/2020,7911.430129
3/12/2020,4970.787901
3/13/2020,5563.706892
3/14/2020,5200.366264
3/15/2020,5392.31488
3/16/2020,5014.479977
3/17/2020,5225.629193
3/18/2020,5238.438577
3/19/2020,6191.192952
3/20/2020,6198.778205
3/21/2020,6185.066515
3/22/2020,5830.254798
3/23/2020,6416.314758
3/24/2020,6734.80378
3/25/2020,6681.063127
3/26/2020,6716.440549
3/27/2020,6469.798135
3/28/2020,6242.193868
3/29/2020,5922.043123
3/30/2020,6429.841934
3/31/2020,6438.644766
4/1/2020,6606.776268
4/2/2020,6793.624596
4/3/2020,6733.387391
4/4/2020,6867.527316
4/5/2020,6791.129441
4/6/2020,7271.781153
4/7/2020,7176.4145
4/8/2020,7334.098453
4/9/2020,7302.089511
4/10/2020,6865.493372
4/11/2020,6859.082963
4/12/2020,6971.091591
4/13/2020,6845.037697
4/14/2020,6842.427861
4/15/2020,6642.109893
4/16/2020,7116.804218
4/17/2020,7096.184659
4/18/2020,7257.664858
4/19/2020,7189.424824
4/20/2020,6881.958693
4/21/2020,6880.323474
4/22/2020,7117.207479
4/23/2020,7429.724649
4/24/2020,7550.901027
4/25/2020,7569.936034
4/26/2020,7679.867204
4/27/2020,7795.600835
4/28/2020,7807.058451
4/29/2020,8801.037767
4/30/2020,8658.55418
5/1/2020,8864.766808
5/2/2020,8988.596207
5/3/2020,8897.46851
5/4/2020,8912.654605
5/5/2020,9003.070178
5/6/2020,9268.762081
5/7/2020,9951.518745
5/8/2020,9842.666368
5/9/2020,9593.896734
5/10/2020,8756.431142
5/11/2020,8601.796202
5/12/2020,8804.477811
5/13/2020,9269.987706
5/14/2020,9733.721471
5/15/2020,9328.197226
5/16/2020,9377.014026
5/17/2020,9670.739371
5/18/2020,9726.574815
5/19/2020,9729.037919
5/20/2020,9522.981157
5/21/2020,9081.762023
5/22/2020,9182.577518
5/23/2020,9209.287428
5/24/2020,8790.368001
5/25/2020,8906.934761
5/26/2020,8835.053061
5/27/2020,9181.017948
5/28/2020,9525.751095
5/29/2020,9439.12439
5/30/2020,9700.414072
5/31/2020,9461.058918
6/1/2020,10167.2681
6/2/2020,9529.804149
6/3/2020,9656.717765
6/4/2020,9800.636595
6/5/2020,9665.532789
6/6/2020,9653.679263
6/7/2020,9758.852417
6/8/2020,9771.489484
6/9/2020,9795.700195
6/10/2020,9870.094453
6/11/2020,9321.781298
6/12/2020,9480.843789
6/13/2020,9475.277338
6/14/2020,9386.787892
6/15/2020,9450.701987
6/16/2020,9538.024374
6/17/2020,9480.255366
6/18/2020,9411.840462
6/19/2020,9288.018716
6/20/2020,9332.340762
6/21/2020,9303.629714
6/22/2020,9648.71761
6/23/2020,9629.658366
6/24/2020,9313.610349
6/25/2020,9264.813043
6/26/2020,9162.917604
6/27/2020,9045.390957
6/28/2020,9143.582191
6/29/2020,9190.854465
6/30/2020,9137.9934
7/1/2020,9228.32559
7/2/2020,9123.410154
7/3/2020,9087.303911
7/4/2020,9132.487951
7/5/2020,9073.942869
7/6/2020,9375.474759
7/7/2020,9252.277504
7/8/2020,9428.333085
7/9/2020,9277.967906
7/10/2020,9278.807867
7/11/2020,9240.346327
7/12/2020,9276.49985
7/13/2020,9243.613855
7/14/2020,9243.213416
7/15/2020,9192.837368
7/16/2020,9132.227863
7/17/2020,9151.39224
7/18/2020,9159.039905
7/19/2020,9185.816912
7/20/2020,9164.231365
7/21/2020,9374.887528
7/22/2020,9525.36345
7/23/2020,9581.072011
7/24/2020,9536.892686
7/25/2020,9677.113497
7/26/2020,9905.167247
7/27/2020,10990.8734
7/28/2020,10912.82305
7/29/2020,11100.46813
7/30/2020,11111.21429
7/31/2020,11323.46642
8/1/2020,11759.59277
8/2/2020,11053.6139
8/3/2020,11246.34877
8/4/2020,11205.89292
8/5/2020,11747.02283
8/6/2020,11779.77326
8/7/2020,11601.47271
8/8/2020,11754.04581
8/9/2020,11675.73934
8/10/2020,11878.11133
8/11/2020,11410.52568
8/12/2020,11584.93458
8/13/2020,11784.13739
8/14/2020,11768.87062
8/15/2020,11865.69857
8/16/2020,11892.80406
8/17/2020,12254.40191
8/18/2020,11991.23325
8/19/2020,11758.28359
8/20/2020,11878.37162
8/21/2020,11592.48904
8/22/2020,11681.82556
8/23/2020,11664.84799
8/24/2020,11774.59584
8/25/2020,11366.13508
8/26/2020,11488.36349
8/27/2020,11323.39703
8/28/2020,11542.49973
8/29/2020,11506.86532
8/30/2020,11711.50616
8/31/2020,11680.82049
9/1/2020,11970.47874
9/2/2020,11414.03373
9/3/2020,10245.29669
9/4/2020,10511.81388
9/5/2020,10169.56722
9/6/2020,10280.3517
9/7/2020,10369.56374
9/8/2020,10131.51665
9/9/2020,10242.34778
9/10/2020,10363.13904
9/11/2020,10400.91469
9/12/2020,10442.1706
9/13/2020,10323.7558
9/14/2020,10680.83743
9/15/2020,10796.95099
9/16/2020,10974.90489
9/17/2020,10948.98992
9/18/2020,10944.5858
9/19/2020,11094.34628
9/20/2020,10938.27129
9/21/2020,10462.25962
9/22/2020,10538.46032
9/23/2020,10246.18649
9/24/2020,10760.06626
9/25/2020,10692.71721
9/26/2020,10750.72358
9/27/2020,10775.26938
9/28/2020,10709.65218
9/29/2020,10844.64098
9/30/2020,10784.49158
10/1/2020,10619.45191
10/2/2020,10575.97504
10/3/2020,10549.3289
10/4/2020,10669.58254
10/5/2020,10793.33943
10/6/2020,10604.40589
10/7/2020,10668.96896
10/8/2020,10915.68573
10/9/2020,11064.45759
10/10/2020,11296.36143
10/11/2020,11384.18195
10/12/2020,11555.36289
10/13/2020,11425.8994
10/14/2020,11429.50689
10/15/2020,11495.34965
10/16/2020,11322.12269
10/17/2020,11358.10157
10/18/2020,11483.35971
10/19/2020,11742.03715
10/20/2020,11916.33514
10/21/2020,12823.68919
10/22/2020,12965.89129
10/23/2020,12931.53902
10/24/2020,13108.06261
10/25/2020,13031.17431
10/26/2020,13075.2477
10/27/2020,13654.21844
10/28/2020,13271.28537
10/29/2020,13437.88324
10/30/2020,13546.52227
10/31/2020,13780.9947
11/1/2020,13737.10983
11/2/2020,13550.48938
11/3/2020,13950.30085
11/4/2020,14133.70715
11/5/2020,15579.84846
11/6/2020,15565.88058
11/7/2020,14833.75411
11/8/2020,15479.56704
11/9/2020,15332.3156
11/10/2020,15290.90268
11/11/2020,15701.33973
11/12/2020,16276.34395
11/13/2020,16317.80819
11/14/2020,16068.13871
11/15/2020,15955.58744
11/16/2020,16716.11132
11/17/2020,17645.40577
11/18/2020,17804.00563
11/19/2020,17817.09025
11/20/2020,18621.31437
11/21/2020,18642.23277
11/22/2020,18370.00252
11/23/2020,18364.12159
11/24/2020,19107.46445
11/25/2020,18732.12078
11/26/2020,17150.62358
11/27/2020,17108.40173
11/28/2020,17717.41501
11/29/2020,18177.48342
11/30/2020,19625.83503
12/1/2020,18802.9983
12/2/2020,19201.09116
12/3/2020,19445.39848
12/4/2020,18699.76561
12/5/2020,19154.23113
12/6/2020,19345.12096
12/7/2020,19191.63129
12/8/2020,18321.14492
12/9/2020,18553.91538
12/10/2020,18264.99211
12/11/2020,18058.90335
12/12/2020,18803.65687
12/13/2020,19142.38253
12/14/2020,19246.64434
12/15/2020,19417.07603
12/16/2020,21310.59813
12/17/2020,22805.16149
12/18/2020,23137.96056
12/19/2020,23869.83196
12/20/2020,23477.2952
12/21/2020,22803.08141
12/22/2020,23783.0285
12/23/2020,23241.34487
12/24/2020,23735.94973
12/25/2020,24664.79027
12/26/2020,26437.03751
12/27/2020,26272.29457
12/28/2020,27084.80789
12/29/2020,27362.43656
12/30/2020,28840.95342
12/31/2020,29001.71982
1/1/2021,29374.15189
1/2/2021,32127.26794
1/3/2021,32782.02447
1/4/2021,31971.91352
1/5/2021,33992.42934
1/6/2021,36824.36441
1/7/2021,39371.04235
1/8/2021,40797.61072
1/9/2021,40254.5465
1/10/2021,38356.43951
1/11/2021,35566.65594
1/12/2021,33922.96058
1/13/2021,37316.3594
1/14/2021,39187.32812
1/15/2021,36825.36585
1/16/2021,36178.1389
1/17/2021,35791.27792
1/18/2021,36630.07568
1/19/2021,36069.80639
1/20/2021,35547.75089
1/21/2021,30825.69851
1/22/2021,33005.76356
1/23/2021,32067.64288
1/24/2021,32289.37809
1/25/2021,32366.39305
1/26/2021,32569.84956
1/27/2021,30432.54708
1/28/2021,33466.09636
1/29/2021,34316.38765
1/30/2021,34269.52154
1/31/2021,33114.35775
2/1/2021,33537.17682
2/2/2021,35510.28904
2/3/2021,37472.0901
2/4/2021,36926.06447
2/5/2021,38144.30686
2/6/2021,39266.01073
2/7/2021,38903.44148
2/8/2021,46196.46372
2/9/2021,46481.10424
2/10/2021,44918.18449
2/11/2021,47909.33119
2/12/2021,47504.85118
2/13/2021,47105.51747
2/14/2021,48717.29021
2/15/2021,47945.05683
2/16/2021,49199.87134
2/17/2021,52149.00754
2/18/2021,51679.79669
2/19/2021,55888.13368
2/20/2021,56099.52051
2/21/2021,57539.94367
2/22/2021,54207.31907
2/23/2021,48824.42687
2/24/2021,49705.33332
2/25/2021,47093.85302
2/26/2021,46339.76008
2/27/2021,46188.45128
2/28/2021,45137.77047
3/1/2021,49631.24137
3/2/2021,48378.98805
3/3/2021,50538.24341
3/4/2021,48561.16615
3/5/2021,48927.30455
3/6/2021,48912.38173
3/7/2021,51206.69295
3/8/2021,52246.52231
3/9/2021,54824.11781
3/10/2021,56008.5494
3/11/2021,57805.12302
3/12/2021,57332.08896
3/13/2021,61243.08477
3/14/2021,59302.31698
3/15/2021,55907.20023
3/16/2021,56804.90123
3/17/2021,58870.89333
3/18/2021,57858.92071
3/19/2021,58346.65297
3/20/2021,58313.64261
3/21/2021,57523.42099
3/22/2021,54529.14561
3/23/2021,54738.94493
3/24/2021,52774.26369
3/25/2021,51704.16193
3/26/2021,55137.31373
3/27/2021,55973.51084
3/28/2021,55950.74577
3/29/2021,57750.19987
3/30/2021,58917.69305
3/31/2021,58918.83271
4/1/2021,59095.80798
4/2/2021,59384.31336
4/3/2021,57603.88917
4/4/2021,58758.55629
4/5/2021,59057.87897
4/6/2021,58192.35868
4/7/2021,56048.93781
4/8/2021,58323.95358
4/9/2021,58245.003
4/10/2021,59793.23541
4/11/2021,60204.96491
4/12/2021,59893.45189
4/13/2021,63503.45793
4/14/2021,63109.69593
4/15/2021,63314.01085
4/16/2021,61572.7896
4/17/2021,60683.82123
4/18/2021,56216.185
4/19/2021,55724.2671
4/20/2021,56473.03228
4/21/2021,53906.08805
4/22/2021,51762.27205
4/23/2021,51093.65071
4/24/2021,50050.86822
4/25/2021,49004.25326
4/26/2021,54021.75479
4/27/2021,55033.11801
4/28/2021,54824.7049
4/29/2021,53555.10849
4/30/2021,57750.17735
5/1/2021,57828.05063
5/2/2021,56631.07741
5/3/2021,57200.29122
5/4/2021,53333.53775
5/5/2021,57424.00595
5/6/2021,56396.51416
5/7/2021,57356.40188
5/8/2021,58803.77581
5/9/2021,58232.31614
5/10/2021,55859.79754
5/11/2021,56704.57306
5/12/2021,49150.53388
5/13/2021,49716.1916
5/14/2021,49880.53342
5/15/2021,46760.18656
5/16/2021,46456.05847
5/17/2021,43537.51139
5/18/2021,42909.40093
5/19/2021,37002.44047
5/20/2021,40782.73826
5/21/2021,37304.69067
5/22/2021,37536.63111
5/23/2021,34770.58362
5/24/2021,38705.97864
5/25/2021,38402.22385
5/26/2021,39294.19738
5/27/2021,38436.96854
5/28/2021,35697.60639
5/29/2021,34616.068
5/30/2021,35678.1292
5/31/2021,37332.85369
6/1/2021,36684.92452
6/2/2021,37575.17958
6/3/2021,39208.76599
6/4/2021,36894.40533
6/5/2021,35551.95873
6/6/2021,35862.37773
6/7/2021,33560.70784
6/8/2021,33472.63175
6/9/2021,37345.12149
6/10/2021,36702.59937
6/11/2021,37334.39953
6/12/2021,35552.51715
6/13/2021,39097.8609
6/14/2021,40218.47786
6/15/2021,40406.26899
6/16/2021,38347.06323
6/17/2021,38053.50417
6/18/2021,35787.24478
6/19/2021,35615.86927
6/20/2021,35698.29644
6/21/2021,31676.69373
6/22/2021,32505.65982
6/23/2021,33723.02898
6/24/2021,34662.43589
6/25/2021,31637.78006
6/26/2021,32186.27767
6/27/2021,34649.64459
6/28/2021,34434.33531
6/29/2021,35867.77774
6/30/2021,35040.83725
7/1/2021,33572.11765
7/2/2021,33897.04859
7/3/2021,34668.5484
7/4/2021,35287.77977
7/5/2021,33746.00246
7/6/2021,34235.19345
7/7/2021,33855.32689
7/8/2021,32877.37263
7/9/2021,33798.01021
7/10/2021,33520.51995
7/11/2021,34240.18701
7/12/2021,33155.84813
7/13/2021,32702.02592
7/14/2021,32822.34874
7/15/2021,31780.73137
7/16/2021,31421.53845
7/17/2021,31533.06753
7/18/2021,31796.81014
7/19/2021,30817.83166
7/20/2021,29807.34767
7/21/2021,32110.69326
7/22/2021,32313.10632
7/23/2021,33581.55061
7/24/2021,34292.44591
7/25/2021,35350.18697
7/26/2021,37337.53331
7/27/2021,39406.94098
7/28/2021,39995.90647
7/29/2021,40008.42085
7/30/2021,42235.54771
7/31/2021,41626.19568
8/1/2021,39974.89603
8/2/2021,39201.94519
8/3/2021,38152.98209
8/4/2021,39747.50502
8/5/2021,40869.55433
8/6/2021,42816.49897
8/7/2021,44555.80066
8/8/2021,43798.11768
8/9/2021,46365.40065
8/10/2021,45585.03077
8/11/2021,45593.63593
8/12/2021,44428.28847
8/13/2021,47793.32118
8/14/2021,47096.94566
8/15/2021,47047.00454
8/16/2021,46004.48408
8/17/2021,44695.35762
8/18/2021,44801.18872
8/19/2021,46717.57875
8/20/2021,49339.17604
8/21/2021,48905.49059
8/22/2021,49321.65405
8/23/2021,49546.14771
8/24/2021,47706.11855
8/25/2021,48960.78728
8/26/2021,46942.21787
8/27/2021,49058.66973
8/28/2021,48902.40221
8/29/2021,48829.8326
8/30/2021,47054.98479
8/31/2021,47166.68795
9/1/2021,48847.02907
9/2/2021,49327.72318
9/3/2021,50025.37461
9/4/2021,49944.62691
9/5/2021,51753.41193
9/6/2021,52633.5362
9/7/2021,46811.12953
9/8/2021,46091.3893
9/9/2021,46391.42298
9/10/2021,44883.91011
9/11/2021,45201.45898
9/12/2021,46063.27036
9/13/2021,44963.07263
9/14/2021,47092.49383
9/15/2021,48176.34639
9/16/2021,47783.3578
9/17/2021,47267.52002
9/18/2021,48278.36352
9/19/2021,47260.21733
9/20/2021,42843.80244
9/21/2021,40693.67719
9/22/2021,43574.50943
9/23/2021,44895.0966
9/24/2021,42839.7517
9/25/2021,42716.59315
9/26/2021,43208.5391
9/27/2021,42235.73185
9/28/2021,41034.54467
9/29/2021,41564.36348
9/30/2021,43790.89563
10/1/2021,48116.94122
10/2/2021,47711.48646
10/3/2021,48199.95156
10/4/2021,49112.90128
10/5/2021,51514.81406
10/6/2021,55361.44943
10/7/2021,53805.98516
10/8/2021,53967.84677
10/9/2021,54968.22445
10/10/2021,54771.57918
10/11/2021,57484.78947
10/12/2021,56041.05684
10/13/2021,57401.09753
10/14/2021,57321.52528
10/15/2021,61593.95006
10/16/2021,60892.18069
10/17/2021,61553.61738
10/18/2021,62026.07783
10/19/2021,64261.99119
10/20/2021,65992.83704
10/21/2021,62210.17308
10/22/2021,60692.26443
10/23/2021,61393.61719
10/24/2021,60930.83644
10/25/2021,63039.82551
10/26/2021,60363.79205
10/27/2021,58482.38794
10/28/2021,60622.13671
10/29/2021,62227.96459
10/30/2021,61888.83122
10/31/2021,61318.95777
11/1/2021,61004.40802
11/2/2021,63226.4011
11/3/2021,62970.04743
11/4/2021,61452.23059
11/5/2021,61125.67427
11/6/2021,61527.48179
11/7/2021,63326.98903
11/8/2021,67566.83009
11/9/2021,66971.8281
11/10/2021,64995.22939
11/11/2021,64949.96191
11/12/2021,64155.94184
11/13/2021,64469.52902
11/14/2021,65466.84102
11/15/2021,63557.87152
11/16/2021,60161.24704
11/17/2021,60368.01182
11/18/2021,56942.13624
11/19/2021,58119.57619
11/20/2021,59697.19713
11/21/2021,58730.47664
11/22/2021,56289.28732
11/23/2021,57569.07488
11/24/2021,56280.42711
11/25/2021,57274.67945
11/26/2021,53569.76396
11/27/2021,54815.0793
11/28/2021,57248.45838
11/29/2021,57806.56622
11/30/2021,57005.42547
12/1/2021,57229.8299
12/2/2021,56477.81748
12/3/2021,53598.24647
12/4/2021,49200.70462
12/5/2021,49368.8471
12/6/2021,50582.6254
12/7/2021,50700.08434
12/8/2021,50504.79554
12/9/2021,47672.12239
12/10/2021,47243.30568
12/11/2021,49362.50834
12/12/2021,50098.33514
12/13/2021,46737.48224
12/14/2021,46612.63351
12/15/2021,48896.72083
12/16/2021,47665.42608
12/17/2021,46202.14338
12/18/2021,46848.77677
12/19/2021,46707.01488
12/20/2021,46880.27896
12/21/2021,48936.61415
12/22/2021,48628.50993
12/23/2021,50784.53818
12/24/2021,50822.19652
12/25/2021,50429.8578
12/26/2021,50809.51501
12/27/2021,50640.4188
12/28/2021,47588.85478
12/29/2021,46444.71049
12/30/2021,47178.12584
12/31/2021,46306.44612
1/1/2022,47686.81151
1/2/2022,47345.22056
1/3/2022,46458.11696
1/4/2022,45897.57583
1/5/2022,43569.00335
1/6/2022,43160.92842
1/7/2022,41557.90116
1/8/2022,41733.9431
1/9/2022,41911.60154
1/10/2022,41821.26314
1/11/2022,42735.85412
1/12/2022,43949.10069
1/13/2022,42591.57226
1/14/2022,43099.69983
1/15/2022,43177.39679
1/16/2022,43113.88011
1/17/2022,42250.54937
1/18/2022,42375.63284
1/19/2022,41744.32984
1/20/2022,40680.41991
1/21/2022,36457.3181
1/22/2022,35030.25177
1/23/2022,36276.80469
1/24/2022,36654.32918
1/25/2022,36954.00201
1/26/2022,36852.12259
1/27/2022,37138.23432
1/28/2022,37784.33326
1/29/2022,38138.17857
1/30/2022,37917.60273
1/31/2022,38483.12631
2/1/2022,38743.27257
2/2/2022,36952.98493
2/3/2022,37154.60024
2/4/2022,41500.87538
2/5/2022,41441.16482
2/6/2022,42412.43424
2/7/2022,43840.28658
2/8/2022,44118.44626
2/9/2022,44338.79776
2/10/2022,43565.11217
2/11/2022,42407.93794
2/12/2022,42244.46999
2/13/2022,42197.51534
2/14/2022,42586.91969
2/15/2022,44575.20333
2/16/2022,43961.85939
2/17/2022,40538.01283
2/18/2022,40030.9756
2/19/2022,40122.15477
2/20/2022,38431.37812
2/21/2022,37075.27935
2/22/2022,38286.02709
2/23/2022,37296.572
2/24/2022,38332.60983
2/25/2022,39214.22063
2/26/2022,39105.14782
2/27/2022,37709.78375
2/28/2022,43193.23403
3/1/2022,44354.63751
3/2/2022,43924.11644
3/3/2022,42451.78959
3/4/2022,39137.60364
3/5/2022,39400.58414
3/6/2022,38419.98338
3/7/2022,38062.04021
3/8/2022,38737.2685
3/9/2022,41982.92635
3/10/2022,39437.45977
3/11/2022,38794.97314
3/12/2022,38904.0134
3/13/2022,37849.6628
3/14/2022,39666.75582
3/15/2022,39338.78549
3/16/2022,41143.92804
3/17/2022,40951.37988
3/18/2022,41801.1545
3/19/2022,42190.65346
3/20/2022,41247.82345
3/21/2022,41077.99799
3/22/2022,42358.80843
3/23/2022,42892.95748
3/24/2022,43960.93306
3/25/2022,44348.7309
3/26/2022,44500.82842
3/27/2022,46820.49346
3/28/2022,47128.00516
3/29/2022,47465.72989
3/30/2022,47062.66417
3/31/2022,45538.67692
4/1/2022,46281.64398
4/2/2022,45868.94916
4/3/2022,46453.56708
4/4/2022,46622.67441
4/5/2022,45555.9934
4/6/2022,43206.73767
4/7/2022,43503.84917
4/8/2022,42287.66351
4/9/2022,42782.13532
4/10/2022,42207.67096
4/11/2022,39521.90133
4/12/2022,40127.18208
4/13/2022,41166.73181
4/14/2022,39935.517
4/15/2022,40553.46327
4/16/2022,40424.48329
4/17/2022,39716.95423
4/18/2022,40826.21439
4/19/2022,41502.75042
4/20/2022,41374.3782
4/21/2022,40527.36408
4/22/2022,39740.31985
4/23/2022,39486.72871
4/24/2022,39469.29356
4/25/2022,40458.30896
4/26/2022,38117.46251
4/27/2022,39241.12275
4/28/2022,39773.82837
4/29/2022,38609.82319
4/30/2022,37714.87555
5/1/2022,38469.0939
5/2/2022,38529.3278
5/3/2022,37750.45392
5/4/2022,39698.37062
5/5/2022,36575.14213
5/6/2022,36040.92235
5/7/2022,35501.95414
5/8/2022,34059.26425
5/9/2022,30296.9534
5/10/2022,31022.90541
5/11/2022,28936.35503
5/12/2022,29047.751
5/13/2022,29283.10381
5/14/2022,30101.26645
5/15/2022,31305.11257
5/16/2022,29862.91824
5/17/2022,30425.85728
5/18/2022,28720.2714
5/19/2022,30314.33495
5/20/2022,29200.74009
5/21/2022,29432.22596
5/22/2022,30323.7219
5/23/2022,29098.90975
5/24/2022,29655.58613
5/25/2022,29562.36127
5/26/2022,29267.22467
5/27/2022,28627.57485
5/28/2022,29023.48804
5/29/2022,29445.95762
5/30/2022,31726.39069
5/31/2022,31792.30994
6/1/2022,29799.07971
6/2/2022,30467.48774
6/3/2022,29704.39136
6/4/2022,29832.91423
6/5/2022,29906.66175
6/6/2022,31370.67195
6/7/2022,31155.4787
6/8/2022,30214.35624
6/9/2022,30111.99792
6/10/2022,29083.80472
6/11/2022,28360.81136
6/12/2022,26762.64904
6/13/2022,22487.38793
6/14/2022,22206.79279
6/15/2022,22572.83982
6/16/2022,20381.65121
6/17/2022,20471.48189
6/18/2022,19017.64236
6/19/2022,20553.27182
6/20/2022,20599.53796
6/21/2022,20710.5971
6/22/2022,19987.02905
6/23/2022,21085.87716
6/24/2022,21231.65577
6/25/2022,21502.33869
6/26/2022,21027.29531
6/27/2022,20735.47795
6/28/2022,20280.63565
6/29/2022,20104.02318
6/30/2022,19784.72649
7/1/2022,19269.36669
7/2/2022,19242.25558
7/3/2022,19297.07608
7/4/2022,20231.26151
7/5/2022,20190.11467
7/6/2022,20548.24587
7/7/2022,21637.58775
7/8/2022,21731.11658
7/9/2022,21592.20607
7/10/2022,20860.44939
7/11/2022,19970.55659
7/12/2022,19323.91486
7/13/2022,20212.0735
7/14/2022,20569.92006
7/15/2022,20836.32864
7/16/2022,21190.31567
7/17/2022,20779.34454
7/18/2022,22485.68925
7/19/2022,23389.43285
7/20/2022,23231.73197
7/21/2022,23164.62875
7/22/2022,22714.97915
7/23/2022,22465.47763
7/24/2022,22609.16477
7/25/2022,21361.70052
7/26/2022,21239.75438
7/27/2022,22930.54845
7/28/2022,23843.88621
7/29/2022,23804.63323
7/30/2022,23656.20703
7/31/2022,23336.8956
8/1/2022,23314.19943
8/2/2022,22978.11659
8/3/2022,22846.50706
8/4/2022,22630.95673
8/5/2022,23289.31428
8/6/2022,22961.27897
8/7/2022,23175.89085
8/8/2022,23809.48711
8/9/2022,23164.31799
8/10/2022,23947.64343
8/11/2022,23957.53019
8/12/2022,24402.81851
8/13/2022,24424.06783
8/14/2022,24319.33392
8/15/2022,24136.97242
8/16/2022,23883.29055
8/17/2022,23335.99822
8/18/2022,23212.73908
8/19/2022,20877.55369
8/20/2022,21166.0604
8/21/2022,21534.12123
8/22/2022,21398.90835
8/23/2022,21528.08737
8/24/2022,21395.02007
8/25/2022,21600.90514
8/26/2022,20260.01865
8/27/2022,20041.73845
8/28/2022,19616.81498
8/29/2022,20297.99464
8/30/2022,19796.8094
8/31/2022,20049.76319
9/1/2022,20127.14027
9/2/2022,19969.77118
9/3/2022,19832.08773
9/4/2022,19986.71384
9/5/2022,19812.37148
9/6/2022,18837.66771
9/7/2022,19290.32387
9/8/2022,19329.83493
9/9/2022,21381.15286
9/10/2022,21680.53941
9/11/2022,21769.25634
9/12/2022,22370.44865
9/13/2022,20296.70781
9/14/2022,20241.0898
9/15/2022,19701.20996
9/16/2022,19772.58421
9/17/2022,20127.57666
9/18/2022,19419.50619
9/19/2022,19544.12925
9/20/2022,18890.7891
9/21/2022,18547.39976
9/22/2022,19413.55162
9/23/2022,19297.63784
9/24/2022,18937.01118
9/25/2022,18802.09798
9/26/2022,19222.67218
9/27/2022,19110.54655
9/28/2022,19426.72133
9/29/2022,19573.05031
9/30/2022,19431.78945
10/1/2022,19312.09473
10/2/2022,19044.10727
10/3/2022,19623.58033
10/4/2022,20336.84295
10/5/2022,20160.71617
10/6/2022,19955.44367
10/7/2022,19546.84971
10/8/2022,19416.56785
10/9/2022,19446.42619
10/10/2022,19141.48351
10/11/2022,19051.41827
10/12/2022,19157.44629
10/13/2022,19382.90403
10/14/2022,19185.6567
10/15/2022,19067.63508
10/16/2022,19268.0928
10/17/2022,19550.7573
10/18/2022,19334.41515
10/19/2022,19139.53435
10/20/2022,19053.74024
10/21/2022,19172.46922
10/22/2022,19208.19025
10/23/2022,19567.0074
10/24/2022,19345.57235
10/25/2022,20095.85646
10/26/2022,20770.44127
10/27/2022,20285.83678
10/28/2022,20595.35194
10/29/2022,20818.47616
10/30/2022,20635.60375
10/31/2022,20495.77423
11/1/2022,20485.27324
11/2/2022,20159.50307
11/3/2022,20209.98742
11/4/2022,21147.22973
11/5/2022,21282.6913
11/6/2022,20926.48597
11/7/2022,20602.81673
11/8/2022,18541.27185
11/9/2022,15880.77985
11/10/2022,17586.77145
11/11/2022,17034.29313
11/12/2022,16799.18474
11/13/2022,16353.36572
11/14/2022,16618.19923
11/15/2022,16884.61391
11/16/2022,16669.44014
11/17/2022,16687.51795
11/18/2022,16697.77767
11/19/2022,16711.54779
11/20/2022,16291.83247
11/21/2022,15787.28409
11/22/2022,16189.76953
11/23/2022,16610.70641
11/24/2022,16604.46502
11/25/2022,16521.84102
11/26/2022,16464.28108
11/27/2022,16444.62683
11/28/2022,16217.32247
11/29/2022,16444.98327
11/30/2022,17168.56555
12/1/2022,16967.13367
12/2/2022,17088.66041
12/3/2022,16908.2368
12/4/2022,17130.48595
12/5/2022,16974.82567
12/6/2022,17089.50371
